AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
5177	-2146376704	RavagerDebuffAbility	false									
5178	-2146375680	SelectivePhageBuffAbility	false									
5179	-2146374656	ArbalestBuffAbility	false									
5180	-2146373632	BallistaBuffAbility	false									
5181	-2146372608	PathogenistBuffAbility	false									
5182	-2146371584	ArtilleristBuffAbility	false									
5183	-2146370560	HowitzerBuffAbility	false									
5184	-2146369536	DestroyerDebuffAbility	false									
5185	-2146368512	TeamHealerBuffAbility	false									
5186	-2146367488	ConcentrationBonusAbility	false									
5187	-2146366464	ForceMultiplierBuffAbility	false									
5188	-2146365440	CorpsmanBuffAbility	false									
5189	-2146364416	TraumaSurgeonBuffAbility	false									
5190	-2146363392	GuardianHealerBuffAbility	false									
5191	-2146362368	UpgradeArtistBuffAbility	false									
5192	-2146361344	UpgradeMasterBuffAbility	false									
5193	-2146360320	DoctorBuffAbility	false									
5194	-2146359296	PhysicianHealAbility	false									
5195	-2146358272	HyperBlockAbility	false									
5196	-2146357248	HyperDeflectAbility	false									
5197	-2146356224	HyperSenseAbility	false									
5198	-2146355200	DeterminateAbility	false									
5199	-2146354176	NPCThrowResistanceAbility	false									
5200	-2146353152	DamagePercentAbility	false									
5201	-2146352128	DefensePercentAbility	false									
5202	-2146351104	CombatTacticPercentAbility	false									
5203	-2146350080	ProxyMasterBuffAbility	false									
5204	-2146349056	UtilityMasterBuffAbility	false									
5205	-2146348032	StopProxy1EffectAbility	false									
5206	-2146347008	SneakFreePrototypeAbility	false									
5207	-2146345984	SneakGrantAbility	false									
5208	-2146344960	SpyStyleAbility	false									
5209	-2146343936	SpyBuffAbility	false									
5210	-2146342912	DisguiseGrantAbility	false									
5211	-2146341888	InfiltratorBuffAbility	false									
5212	-2146340864	InvisibilityGrantAbility	false									
5213	-2146339840	ShadowBuffAbility	false									
5214	-2146338816	MasterShadowActiveAbility	false									
5215	-2146337792	CutthroatBuffAbility	false									
5216	-2146336768	KnifeThrowerBuffAbility	false									
5217	-2146335744	MasterKnifeThrowerBuffAbility	false									
5218	-2146334720	AssassinBuffAbility	false									
5219	-2146333696	MasterAssassinBuffAbility	false									
5220	-2146332672	DisruptConnectionOldAbility	false									
5221	-2146331648	SneakFreeDisableShieldAbility	false									
5222	-2146330624	HackerBuffAbility	false									
5223	-2146329600	SneakFreeHarryingAttackAbility	false									
5224	-2146328576	SneakFreeDistractingBlowAbility	false									
5225	-2146327552	DistractingBlowEffectAbility	false									
5226	-2146326528	SneakFreeInfuriatingAssaultAbility	false									
5227	-2146325504	SneakFreeLegThrowAbility	false									
5228	-2146324480	SneakFreeDazzlingThrowAbility	false									
5229	-2146323456	SneakFreeWeakeningThrowAbility	false									
5230	-2146322432	SneakFreeWardingBlowAbility	false									
5231	-2146321408	ParalyzingThrowAbility	false									
5232	-2146320384	SniperBuffAbility	false									
5233	-2146319360	ConcealmentGrantAbility	false									
5234	-2146318336	NPCThrowDamageAbility	false									
5235	-2146317312	BallisticDamageBonusAbility	false									
5236	-2146316288	BallisticResistanceBonusAbility	false									
5237	-2146315264	HealDamageBonusAbility	false									
5238	-2146314240	MeleeDamageBonusAbility	false									
5239	-2146313216	MeleeDefenseBonusAbility	false									
5240	-2146312192	MeleeResistanceBonusAbility	false									
5241	-2146311168	ThrownAccuracyBonusAbility	false									
5242	-2146310144	ThrownResistanceBonusAbility	false									
5243	-2146309120	ViralAccuracyBonusAbility	false									
5244	-2146308096	ViralResistanceBonusAbility	false									
5245	-2146307072	DesperationAbility	false									
5246	-2146306048	None	false									
5247	-2146305024	None	false									
5248	-2146304000	SpotlightAuraAbility	false									
5249	-2146302976	SpotlightEffectAbility	false									
5250	-2146301952	SpotlightImmunity	false									
5251	-2146300928	SpotlightEffect2Ability	false									
5252	-2146299904	SpotlightEffect3Ability	false									
5253	-2146298880	DOTPlaceHolderAbility	false									
5254	-2146297856	SpotlightTimerAbility	false									
5255	-2146296832	SpotlightDmgAuraAbility	false									
5256	-2146295808	SpotlightDmgEffectAbility	false									
5257	-2146294784	SpotlightUndoAbility	false									
5258	-2146293760	NPCStunAbility	false									
5259	-2146292736	MachineAAbility	false									
5260	-2146291712	ZionAAbility	false									
5261	-2146290688	MervAAbility	false									
5262	-2146289664	MachineBAbility	false									
5263	-2146288640	MachineCAbility	false									
5264	-2146287616	MachineDAbility	false									
5265	-2146286592	MachineEAbility	false									
5266	-2146285568	MervBAbility	false									
5267	-2146284544	MervCAbility	false									
5268	-2146283520	MervDAbility	false									
5269	-2146282496	MervEAbility	false									
5270	-2146281472	ZionBAbility	false									
5271	-2146280448	ZionCAbility	false									
5272	-2146279424	ZionDAbility	false									
5273	-2146278400	ZionEAbility	false									
5274	-2146277376	None	false									
5275	-2146276352	None	false									
5276	-2146275328	MachineEEffectAbility	false									
5277	-2146274304	ZionEEffectAbility	false									
5278	-2146273280	MervEEffectAbility	false									
5279	-2146272256	None	false									
5280	-2146271232	None	false									
5281	-2146270208	FlameVirusSelfAbility	false									
5282	-2146269184	None	false									
5283	-2146268160	FlyVirusSelfAbility	false									
5284	-2146267136	FlyStormAbility	false									
5285	-2146266112	BlueHeadlampAbility	false									
5286	-2146265088	ZionCGranterAbility	false									
5287	-2146264064	ZionDGranterAbility	false									
5288	-2146263040	ZionEGranterAbility	false									
5289	-2146262016	MachineCGranterAbility	false									
5290	-2146260992	MachineDGranterAbility	false									
5291	-2146259968	MachineEGranterAbility	false									
5292	-2146258944	MervCGranterAbility	false									
5293	-2146257920	MervDGranterAbility	false									
5294	-2146256896	MervEGranterAbility	false									
5295	-2146255872	OrgAbility	false									
5296	-2146254848	aaEscapeMoveAbility	false									
5297	-2146253824	UnlimitCrushAbility	false									
5298	-2146252800	UnlimitDeathPulseAbility	false									
5299	-2146251776	UnlimitDeathTouchAbility	false									
5300	-2146250752	UnlimitImmunityAbility	false									
5301	-2146249728	UnlimitTransformAbility	false									
5302	-2146248704	CodePulseExplodeAbility	false									
5303	-2146247680	CodePulseAuraAbility	false									
5304	-2146246656	CodePulseFlipperAbility	false									
5305	-2146245632	PVPPulseAura20Ability	false									
5306	-2146244608	PVPPulseFlipper20Ability	false									
5307	-2146243584	PVPPulseAura10Ability	false									
5308	-2146242560	PVPPulseFlipper10Ability	false									
5309	-2146241536	PVPPulseAura40Ability	false									
5310	-2146240512	PVPPulseFlipper40Ability	false									
5311	-2146239488	aaKnifeMove1	false									
5312	-2146238464	aaKnifeMove2	false									
5313	-2146237440	None	false									
5314	-2146236416	CodeEyesAbility	false									
5315	-2146235392	TwinGhostAbility	false									
5316	-2146234368	ZombieVirusBaseAbility	false									
5317	-2146233344	ZombieVirusAoEAbility	false									
5318	-2146232320	ZombieVirusGrantAbility	false									
5319	-2146231296	ZombieVirusGranterAbility	false									
5320	-2146230272	PBlueHeadlampAbility	false									
5321	-2146229248	PCodeEyesAbility	false									
5322	-2146228224	PFlameVirusSelfAbility	false									
5323	-2146227200	PFlyStormAbility	false									
5324	-2146226176	PFlyVirusSelfAbility	false									
5325	-2146225152	PacZoneAura10Ability	false									
5326	-2146224128	PacZoneAura20Ability	false									
5327	-2146223104	PacZoneAura40Ability	false									
5328	-2146222080	PacZoneFlipper10Ability	false									
5329	-2146221056	PacZoneFlipper20Ability	false									
5330	-2146220032	PacZoneFlipper40Ability	false									
5331	-2146219008	ZombieVirus2BaseAbility	false									
5332	-2146217984	ZombieVirus2BiteAbility	false									
5333	-2146216960	ZombieVirus3BiteAbility	false									
5334	-2146215936	ZombieVirus3BaseAbility	false									
5335	-2146214912	RemoteProxyLevelAbility	false									
5336	-2146213888	HolidayMaskAbility	false									
5337	-2146212864	SnowballFrostAbility	false									
5338	-2146211840	NPCThrowAccuracyAbility	false									
5339	-2146210816	RedEyeAbility	false									
5340	-2146209792	PRedEyeAbility	false									
5341	-2146208768	RSIConsumableAbility	false									
5342	-2146207744	NPCConfuseAbility	false									
5343	-2146206720	NPCPacifyAbility	false									
5344	-2146205696	NPCBlindAbility	false									
5345	-2146204672	NPCPowerlessAbility	false									
5346	-2146203648	NPCRoot1Ability	false									
5347	-2146202624	NPCRoot2Ability	false									
5348	-2146201600	SmithVirus1AttackAbility	false									
5349	-2146200576	SmithVirus1BaseAbility	false									
5350	-2146199552	SmithVirus2BaseAbility	false									
5351	-2146198528	SmithVirus2AttackAbility	false									
5352	-2146197504	SmithVirusImmunityAbility	false									
5353	-2146196480	SmithRagePillAbility	false									
5354	-2146195456	OracleAnniversaryCookieAbility	false									
5355	-2146194432	SmithEndBrownieAbility	false									
5356	-2146193408	CorruptorSpawnAura	false									
5357	-2146192384	CorruptorSpawnAuraEffect	false									
5358	-2146191360	Event2_0CorruptingBile2Ability	false									
5359	-2146190336	CorruptPatchersPillAbility	false									
5360	-2146189312	NPCShadowOff	false									
5361	-2146188288	NPCShadowAOEFriendly	false									
5362	-2146187264	NPCShadowAura	false									
5363	-2146186240	NPCShadowAOEHostile	false									
5364	-2146185216	NPCInitiativeAbility	false									
5365	-2146184192	SeraphicVisionAbility	false									
5366	-2146183168	PSeraphicVisionAbility	false									
5367	-2146182144	NPCMeleeDefenseAbility	false									
5368	-2146181120	NPCRangeDefenseAbility	false									
5369	-2146180096	NPCThrowDefenseAbility	false									
5370	-2146179072	QuicksilverPillAbility	false									
5371	-2146178048	OptimizerInhalerAbility	false									
5372	-2146177024	OptimizerHypoAbility	false									
5373	-2146176000	OverdriveHypoAbility	false									
5374	-2146174976	DecompileTimerReductionAbility	false									
5375	-2146173952	HeadlessSpawnAura	false									
5376	-2146172928	HeadlessSpawnAuraEffect	false									
5377	-2146171904	CSRDollMoonliteAbility	false									
5378	-2146170880	CSRDollBrewkoAbility	false									
5379	-2146169856	CSRDollChrolAbility	false									
5380	-2146168832	CSRTissueAbility	false									
5381	-2146167808	ShadowWallKickAbility	false									
5382	-2146166784	ShadowPhoenixAbility	false									
5383	-2146165760	ShadowRazorAbility	false									
5384	-2146164736	ZombieBiteImmunityAbility	false									
5385	-2146163712	WarSwordAbility	false									
5386	-2146162688	WarSwordLargeAbility	false									
5387	-2146161664	PWarSwordAbility	false									
5388	-2146160640	PWarSwordLargeAbility	false									
5389	-2146159616	OGAccelerateEffectAbility	false									
5390	-2146158592	OGDecelerateEffectAbility	false									
5391	-2146157568	None	false									
5392	-2146156544	OGRunEffectAbility	false									
5393	-2146155520	OGIndefAccelAbility	false									
5394	-2146154496	OGDecelImmunityAbility	false									
5395	-2146153472	OGTerminateEnemiesAbility	false									
5396	-2146152448	OGRunImmunityAbility	false									
5397	-2146151424	OGTerminateFriendliesAbility	false									
5398	-2146150400	OGTerminateAbility	false									
5399	-2146149376	OGAccelerateAbility	false									
5400	-2146148352	OGDecelerateAbility	false									
5401	-2146147328	OGRunAbility	false									
5402	-2146146304	OGAccelerateBitAbility	false									
5403	-2146145280	OGDecelerateBitAbility	false									
5404	-2146144256	OGRunBitAbility	false									
5405	-2146143232	OGTerminateBitAbility	false									
5406	-2146142208	None	false									
5407	-2146141184	None	false									
5408	-2146140160	OGLOSDecelerateAbility	false									
5409	-2146139136	OGLOSDecelerateEffectAbility	false									
5410	-2146138112	OGLOSAccelerateAbility	false									
5411	-2146137088	OGLOSAccelerateEffectAbility	false									
5412	-2146136064	OGLOSTerminateAbility	false									
5413	-2146135040	OGLOSTerminateEnemiesAbility	false									
5414	-2146134016	OGLOSTerminateFriendliesAbility	false									
5415	-2146132992	OGLOSTerminateFriendliesImmunityAbility	false									
5416	-2146131968	OGTerminateFriendliesImmunityAbility	false									
5417	-2146130944	SmithFirewallCandyAbility	false									
5418	-2146129920	None	false									
5419	-2146128896	OverrideOrbAbility	false									
5420	-2146127872	POverrideOrbAbility	false									
5421	-2146126848	SSRGumAbility	false									
5422	-2146125824	None	false									
5423	-2146124800	NPCBallisticAccuracyBonusAbility	false									
5424	-2146123776	NPCMeleeAccuracyBonusAbility	false									
5425	-2146122752	NPCThrownAccuracyBonusAbility	false									
5426	-2146121728	NPCViralAccuracyBonusAbility	false									
5427	-2146120704	NPCForceCombatBonusAbility	false									
5428	-2146119680	NPCInitiativeBonusAbility	false									
5429	-2146118656	ISBoosterAbility	false									
5430	-2146117632	LESIGSpawnCyphAbility	false									
5431	-2146116608	LESIGSpawnCyphEffectAbility	false									
5432	-2146115584	LESIGSpawnEPNAbility	false									
5433	-2146114560	LESIGSpawnEPNEffectAbility	false									
5434	-2146113536	LESIGSpawnLupinesAbility	false									
5435	-2146112512	LESIGSpawnLupinesEffectAbility	false									
5436	-2146111488	LESIGSpawnSWATAbility	false									
5437	-2146110464	LESIGSpawnSWATEffectAbility	false									
5438	-2146109440	LESIGSpawnZionAbility	false									
5439	-2146108416	LESIGSpawnZionEffectAbility	false									
5440	-2146107392	ShurikenAbility	false									
5441	-2146106368	KunoShurikenInitiateAbility	false									
5442	-2146105344	KunoShurikenMasterAbility	false									
