Magic: 04001a1a
Num anim entries: 5442
	defines f804 04f8 using rezId: 640000c8
	defines f904 04f9 using rezId: 640000ca
	defines fa04 04fa using rezId: 640000cb
	defines fb04 04fb using rezId: 640000cc
	defines fc04 04fc using rezId: 640000cd
	defines fd04 04fd using rezId: 640000ce
	defines fe04 04fe using rezId: 640000cf
	defines ff04 04ff using rezId: 640000d0
	defines 0005 0500 using rezId: 640000d1
	defines 0105 0501 using rezId: 640000d2
	defines 0205 0502 using rezId: 640000d3
	defines 0305 0503 using rezId: 640000d4
	defines 0405 0504 using rezId: 640000d5
	defines 0505 0505 using rezId: 640000d6
	defines 0605 0506 using rezId: 640000d7
	defines 0705 0507 using rezId: 640000d8
	defines 0805 0508 using rezId: 640000d9
	defines 0905 0509 using rezId: 640000da
	defines 0a05 050a using rezId: 640000db
	defines 0b05 050b using rezId: 640000dc
	defines 0c05 050c using rezId: 64000058
	defines 0d05 050d using rezId: 64000059
	defines 0e05 050e using rezId: 6400005a
	defines 0f05 050f using rezId: 6400005b
	defines 1005 0510 using rezId: 6400005c
	defines 1105 0511 using rezId: 6400005d
	defines 1205 0512 using rezId: 6400005e
	defines 1305 0513 using rezId: 6400005f
	defines 1405 0514 using rezId: 64000060
	defines 1505 0515 using rezId: 64000061
	defines 1605 0516 using rezId: 64000062
	defines 1705 0517 using rezId: 64000063
	defines 1805 0518 using rezId: 64000064
	defines 1905 0519 using rezId: 64000065
	defines 1a05 051a using rezId: 64000066
	defines 1b05 051b using rezId: 64000067
	defines 1c05 051c using rezId: 64000068
	defines 1d05 051d using rezId: 64000069
	defines 1e05 051e using rezId: 5600008c
	defines 1f05 051f using rezId: 560000a0
	defines 2005 0520 using rezId: 560000b3
	defines 2105 0521 using rezId: 56000035
	defines 2205 0522 using rezId: 56000036
	defines 2305 0523 using rezId: 56000037
	defines 2405 0524 using rezId: 56000038
	defines 2505 0525 using rezId: 56000039
	defines 2605 0526 using rezId: 5600003a
	defines 2705 0527 using rezId: 5600003b
	defines 2805 0528 using rezId: 5600003c
	defines 2905 0529 using rezId: 56000239
	defines 2a05 052a using rezId: 5600023a
	defines 2b05 052b using rezId: 5600023b
	defines 2c05 052c using rezId: 5600023c
	defines 2d05 052d using rezId: 56000207
	defines 2e05 052e using rezId: 5600023d
	defines 2f05 052f using rezId: 5600023e
	defines 3005 0530 using rezId: 5600023f
	defines 3105 0531 using rezId: 56000240
	defines 3205 0532 using rezId: 56000241
	defines 3305 0533 using rezId: 500002f8
	defines 3405 0534 using rezId: 500002f9
	defines 3505 0535 using rezId: 500002fa
	defines 3605 0536 using rezId: 6400006a
	defines 3705 0537 using rezId: 6400006b
	defines 3805 0538 using rezId: 6400006c
	defines 3905 0539 using rezId: 6400006d
	defines 3a05 053a using rezId: 6400006e
	defines 3b05 053b using rezId: 6400006f
	defines 3c05 053c using rezId: 64000070
	defines 3d05 053d using rezId: 64000071
	defines 3e05 053e using rezId: 64000072
	defines 3f05 053f using rezId: 5600010f
	defines 4005 0540 using rezId: 56000115
	defines 4105 0541 using rezId: 56000117
	defines 4205 0542 using rezId: 5600003d
	defines 4305 0543 using rezId: 5600003e
	defines 4405 0544 using rezId: 5600003f
	defines 4505 0545 using rezId: 56000040
	defines 4605 0546 using rezId: 56000242
	defines 4705 0547 using rezId: 56000243
	defines 4805 0548 using rezId: 56000208
	defines 4905 0549 using rezId: 56000244
	defines 4a05 054a using rezId: 56000245
	defines 4b05 054b using rezId: 500002fb
	defines 4c05 054c using rezId: 500002fc
	defines 4d05 054d using rezId: 500002fd
	defines 4e05 054e using rezId: 56000041
	defines 4f05 054f using rezId: 50000128
	defines 5005 0550 using rezId: 50000129
	defines 5105 0551 using rezId: 5600019a
	defines 5205 0552 using rezId: 5600019b
	defines 5305 0553 using rezId: 64000004
	defines 5405 0554 using rezId: 64000005
	defines 5505 0555 using rezId: 8c000001
	defines 5605 0556 using rezId: 58000067
	defines 5705 0557 using rezId: 500000e9
	defines 5805 0558 using rezId: 8c0001e7
	defines 5905 0559 using rezId: 58000022
	defines 5a05 055a using rezId: 58000023
	defines 5b05 055b using rezId: 58000024
	defines 5c05 055c using rezId: 58000025
	defines 5d05 055d using rezId: 500000d5
	defines 5e05 055e using rezId: 8c00042f
	defines 5f05 055f using rezId: 58000026
	defines 6005 0560 using rezId: 8c000430
	defines 6105 0561 using rezId: 58000027
	defines 6205 0562 using rezId: 24000170
	defines 6305 0563 using rezId: 24000171
	defines 6405 0564 using rezId: 24000172
	defines 6505 0565 using rezId: 58000028
	defines 6605 0566 using rezId: 58000029
	defines 6705 0567 using rezId: 5800008b
	defines 6805 0568 using rezId: 5800006c
	defines 6905 0569 using rezId: 5800008c
	defines 6a05 056a using rezId: 24000174
	defines 6b05 056b using rezId: 24000175
	defines 6c05 056c using rezId: 24000176
	defines 6d05 056d using rezId: 24000177
	defines 6e05 056e using rezId: 24000178
	defines 6f05 056f using rezId: 24000179
	defines 7005 0570 using rezId: 2400017a
	defines 7105 0571 using rezId: 2400017b
	defines 7205 0572 using rezId: 2400017c
	defines 7305 0573 using rezId: 2400017d
	defines 7405 0574 using rezId: 2400017e
	defines 7505 0575 using rezId: 2400017f
	defines 7605 0576 using rezId: 500002d4
	defines 7705 0577 using rezId: 580000b1
	defines 7805 0578 using rezId: 580000b2
	defines 7905 0579 using rezId: 580000b3
	defines 7a05 057a using rezId: 580000b4
	defines 7b05 057b using rezId: 580000b5
	defines 7c05 057c using rezId: 580000b6
	defines 7d05 057d using rezId: 580000b7
	defines 7e05 057e using rezId: 580000b8
	defines 7f05 057f using rezId: 580000b9
	defines 8005 0580 using rezId: 580000ba
	defines 8105 0581 using rezId: 580000bb
	defines 8205 0582 using rezId: 580000bc
	defines 8305 0583 using rezId: 580000bd
	defines 8405 0584 using rezId: 580000be
	defines 8505 0585 using rezId: 580000bf
	defines 8605 0586 using rezId: 580000c0
	defines 8705 0587 using rezId: 580000c1
	defines 8805 0588 using rezId: 580000c2
	defines 8905 0589 using rezId: 24000180
	defines 8a05 058a using rezId: 24000181
	defines 8b05 058b using rezId: 24000182
	defines 8c05 058c using rezId: 24000183
	defines 8d05 058d using rezId: 24000184
	defines 8e05 058e using rezId: 24000185
	defines 8f05 058f using rezId: 24000186
	defines 9005 0590 using rezId: 24000187
	defines 9105 0591 using rezId: 24000188
	defines 9205 0592 using rezId: 240003f1
	defines 9305 0593 using rezId: 240003f2
	defines 9405 0594 using rezId: 120000c0
	defines 9505 0595 using rezId: 120000c1
	defines 9605 0596 using rezId: 240003f3
	defines 9705 0597 using rezId: 240003f4
	defines 9805 0598 using rezId: 120000c2
	defines 9905 0599 using rezId: 120000c3
	defines 9a05 059a using rezId: 240003f5
	defines 9b05 059b using rezId: 240003f6
	defines 9c05 059c using rezId: 120000c4
	defines 9d05 059d using rezId: 120000c5
	defines 9e05 059e using rezId: 240003f7
	defines 9f05 059f using rezId: 240003f8
	defines a005 05a0 using rezId: 120000c6
	defines a105 05a1 using rezId: 120000c7
	defines a205 05a2 using rezId: 56000246
	defines a305 05a3 using rezId: 56000247
	defines a405 05a4 using rezId: 56000248
	defines a505 05a5 using rezId: 56000249
	defines a605 05a6 using rezId: 56000209
	defines a705 05a7 using rezId: 5600024a
	defines a805 05a8 using rezId: 5600024b
	defines a905 05a9 using rezId: 5600024c
	defines aa05 05aa using rezId: 5600024d
	defines ab05 05ab using rezId: 5600024e
	defines ac05 05ac using rezId: 56000063
	defines ad05 05ad using rezId: 56000064
	defines ae05 05ae using rezId: 56000065
	defines af05 05af using rezId: 56000066
	defines b005 05b0 using rezId: 56000067
	defines b105 05b1 using rezId: 56000068
	defines b205 05b2 using rezId: 56000069
	defines b305 05b3 using rezId: 5600006a
	defines b405 05b4 using rezId: 5600006b
	defines b505 05b5 using rezId: 240003f9
	defines b605 05b6 using rezId: 240003fa
	defines b705 05b7 using rezId: 240003fb
	defines b805 05b8 using rezId: 240003fc
	defines b905 05b9 using rezId: 580000c3
	defines ba05 05ba using rezId: 580000c4
	defines bb05 05bb using rezId: 580000c5
	defines bc05 05bc using rezId: 580000c6
	defines bd05 05bd using rezId: 580000c7
	defines be05 05be using rezId: 580000c8
	defines bf05 05bf using rezId: 580000c9
	defines c005 05c0 using rezId: 580000ca
	defines c105 05c1 using rezId: 580000cb
	defines c205 05c2 using rezId: 24000189
	defines c305 05c3 using rezId: 2400018a
	defines c405 05c4 using rezId: 2400018b
	defines c505 05c5 using rezId: 120000c8
	defines c605 05c6 using rezId: 120000c9
	defines c705 05c7 using rezId: 120000ca
	defines c805 05c8 using rezId: 120000cb
	defines c905 05c9 using rezId: 5600024f
	defines ca05 05ca using rezId: 56000250
	defines cb05 05cb using rezId: 5600020a
	defines cc05 05cc using rezId: 56000251
	defines cd05 05cd using rezId: 56000252
	defines ce05 05ce using rezId: 2400018c
	defines cf05 05cf using rezId: 56000078
	defines d005 05d0 using rezId: 56000079
	defines d105 05d1 using rezId: 5600007a
	defines d205 05d2 using rezId: 5000012a
	defines d305 05d3 using rezId: 5000012b
	defines d405 05d4 using rezId: 5600019c
	defines d505 05d5 using rezId: 5600019d
	defines d605 05d6 using rezId: 64000006
	defines d705 05d7 using rezId: 64000007
	defines d805 05d8 using rezId: 8c000002
	defines d905 05d9 using rezId: 5000007c
	defines da05 05da using rezId: 400002e1
	defines db05 05db using rezId: 5800002a
	defines dc05 05dc using rezId: 5800002b
	defines dd05 05dd using rezId: 5800002c
	defines de05 05de using rezId: 5800002d
	defines df05 05df using rezId: 500000be
	defines e005 05e0 using rezId: 8c000431
	defines e105 05e1 using rezId: 5800002e
	defines e205 05e2 using rezId: 8c000432
	defines e305 05e3 using rezId: 5800002f
	defines e405 05e4 using rezId: 2400018d
	defines e505 05e5 using rezId: 2400018e
	defines e605 05e6 using rezId: 2400018f
	defines e705 05e7 using rezId: 50000145
	defines e805 05e8 using rezId: 24000190
	defines e905 05e9 using rezId: 50000141
	defines ea05 05ea using rezId: 50000137
	defines eb05 05eb using rezId: 500003a3
	defines ec05 05ec using rezId: 640000de
	defines ed05 05ed using rezId: 640000e1
	defines ee05 05ee using rezId: 8c0009a9
	defines ef05 05ef using rezId: 8c0009aa
	defines f005 05f0 using rezId: 56000083
	defines f105 05f1 using rezId: 58000000
	defines f205 05f2 using rezId: 56000085
	defines f305 05f3 using rezId: 8c0005af
	defines f405 05f4 using rezId: 8c0005b0
	defines f505 05f5 using rezId: 56000086
	defines f605 05f6 using rezId: 640000ba
	defines f705 05f7 using rezId: 640000e4
	defines f805 05f8 using rezId: 8c0004e4
	defines f905 05f9 using rezId: 8c0004e5
	defines fa05 05fa using rezId: 8c0004e6
	defines fb05 05fb using rezId: 8c0004e7
	defines fc05 05fc using rezId: 8c0004e8
	defines fd05 05fd using rezId: 500003e1
	defines fe05 05fe using rezId: 640001ae
	defines ff05 05ff using rezId: 12000108
	defines 0006 0600 using rezId: 8c0002c4
	defines 0106 0601 using rezId: 8c000071
	defines 0206 0602 using rezId: 8c000072
	defines 0306 0603 using rezId: 8c000073
	defines 0406 0604 using rezId: 8c000074
	defines 0506 0605 using rezId: 8c000075
	defines 0606 0606 using rezId: 8c000076
	defines 0706 0607 using rezId: 8c000077
	defines 0806 0608 using rezId: 8c000078
	defines 0906 0609 using rezId: 8c000079
	defines 0a06 060a using rezId: 8c00007a
	defines 0b06 060b using rezId: 8c00007b
	defines 0c06 060c using rezId: 8c00007c
	defines 0d06 060d using rezId: 8c00007d
	defines 0e06 060e using rezId: 8c00007e
	defines 0f06 060f using rezId: 8c00007f
	defines 1006 0610 using rezId: 8c000080
	defines 1106 0611 using rezId: 8c000081
	defines 1206 0612 using rezId: 8c000082
	defines 1306 0613 using rezId: 8c000083
	defines 1406 0614 using rezId: 8c000084
	defines 1506 0615 using rezId: 8c000085
	defines 1606 0616 using rezId: 8c000086
	defines 1706 0617 using rezId: 8c000087
	defines 1806 0618 using rezId: 8c000088
	defines 1906 0619 using rezId: 500000f9
	defines 1a06 061a using rezId: 8c0001e8
	defines 1b06 061b using rezId: 8c0001e9
	defines 1c06 061c using rezId: 400002db
	defines 1d06 061d using rezId: 56000019
	defines 1e06 061e using rezId: 5600001a
	defines 1f06 061f using rezId: 5600001b
	defines 2006 0620 using rezId: 24000071
	defines 2106 0621 using rezId: 5600001c
	defines 2206 0622 using rezId: 5600001d
	defines 2306 0623 using rezId: 24000072
	defines 2406 0624 using rezId: 24000073
	defines 2506 0625 using rezId: 3a00002c
	defines 2606 0626 using rezId: 12000119
	defines 2706 0627 using rezId: 1200011a
	defines 2806 0628 using rezId: 5000027d
	defines 2906 0629 using rezId: 12000125
	defines 2a06 062a using rezId: 5000027e
	defines 2b06 062b using rezId: 5000027f
	defines 2c06 062c using rezId: 24000074
	defines 2d06 062d using rezId: 8c0003da
	defines 2e06 062e using rezId: 8c0003f1
	defines 2f06 062f using rezId: 6400015f
	defines 3006 0630 using rezId: 64000160
	defines 3106 0631 using rezId: 240005e7
	defines 3206 0632 using rezId: 240005e8
	defines 3306 0633 using rezId: 240005e9
	defines 3406 0634 using rezId: 56000201
	defines 3506 0635 using rezId: 5600020b
	defines 3606 0636 using rezId: 64000164
	defines 3706 0637 using rezId: 6400016d
	defines 3806 0638 using rezId: 8c000562
	defines 3906 0639 using rezId: 8c000009
	defines 3a06 063a using rezId: 6400018a
	defines 3b06 063b using rezId: 6400018b
	defines 3c06 063c using rezId: 64000167
	defines 3d06 063d using rezId: 8c00064f
	defines 3e06 063e using rezId: 8c000064
	defines 3f06 063f using rezId: 8c000065
	defines 4006 0640 using rezId: 64000140
	defines 4206 0642 using rezId: 500001ad
	defines 4306 0643 using rezId: 500001ae
	defines 4406 0644 using rezId: 500001af
	defines 4506 0645 using rezId: 240005eb
	defines 4606 0646 using rezId: 500001b0
	defines 4706 0647 using rezId: 500001b1
	defines 4806 0648 using rezId: 500001b2
	defines 4906 0649 using rezId: 240005ec
	defines 4a06 064a using rezId: 64000168
	defines 4b06 064b using rezId: 8c000650
	defines 4c06 064c using rezId: 5600021d
	defines 4d06 064d using rezId: 24000536
	defines 4e06 064e using rezId: 56000005
	defines 4f06 064f using rezId: 56000006
	defines 5006 0650 using rezId: 8c00024e
	defines 5106 0651 using rezId: 56000007
	defines 5206 0652 using rezId: 56000008
	defines 5306 0653 using rezId: 56000009
	defines 5406 0654 using rezId: 5600000a
	defines 5506 0655 using rezId: 64000118
	defines 5606 0656 using rezId: 64000119
	defines 5706 0657 using rezId: 6400011a
	defines 5806 0658 using rezId: 6400011b
	defines 5906 0659 using rezId: 8c000433
	defines 5a06 065a using rezId: 5600000b
	defines 5b06 065b using rezId: 8c000434
	defines 5c06 065c using rezId: 5600000c
	defines 5d06 065d using rezId: 5600000d
	defines 5e06 065e using rezId: 58000276
	defines 5f06 065f using rezId: 58000277
	defines 6006 0660 using rezId: 6400001a
	defines 6106 0661 using rezId: 6400001b
	defines 6206 0662 using rezId: 6400001c
	defines 6306 0663 using rezId: 6400001d
	defines 6406 0664 using rezId: 6400001e
	defines 6506 0665 using rezId: 6400001f
	defines 6606 0666 using rezId: 64000020
	defines 6706 0667 using rezId: 8c00033c
	defines 6806 0668 using rezId: 24000075
	defines 6906 0669 using rezId: 8c0003db
	defines 6a06 066a using rezId: 8c0003f2
	defines 6b06 066b using rezId: 50000138
	defines 6c06 066c using rezId: 50000139
	defines 6d06 066d using rezId: 5000013a
	defines 6e06 066e using rezId: 5000013b
	defines 6f06 066f using rezId: 240004b4
	defines 7006 0670 using rezId: 240004b5
	defines 7106 0671 using rezId: 6400010f
	defines 7206 0672 using rezId: 8c000571
	defines 7306 0673 using rezId: 240004b6
	defines 7406 0674 using rezId: 8c0005f1
	defines 7506 0675 using rezId: 50000148
	defines 7606 0676 using rezId: 50000259
	defines 7706 0677 using rezId: 50000263
	defines 7806 0678 using rezId: 50000264
	defines 7906 0679 using rezId: 5000025a
	defines 7a06 067a using rezId: 50000265
	defines 7b06 067b using rezId: 50000266
	defines 7c06 067c using rezId: 64000141
	defines 7d06 067d using rezId: 500001b3
	defines 7e06 067e using rezId: 500001b4
	defines 7f06 067f using rezId: 500001b5
	defines 8006 0680 using rezId: 240005ed
	defines 8106 0681 using rezId: 500001b6
	defines 8206 0682 using rezId: 500001b7
	defines 8306 0683 using rezId: 500001b8
	defines 8406 0684 using rezId: 240005ee
	defines 8506 0685 using rezId: 5600021e
	defines 8606 0686 using rezId: 24000537
	defines 8706 0687 using rezId: 640000e7
	defines 8806 0688 using rezId: 640000e8
	defines 8906 0689 using rezId: 8c00024f
	defines 8a06 068a using rezId: 500000ff
	defines 8b06 068b using rezId: 50000100
	defines 8c06 068c using rezId: 50000101
	defines 8d06 068d using rezId: 50000106
	defines 8e06 068e using rezId: 6400011c
	defines 8f06 068f using rezId: 6400011d
	defines 9006 0690 using rezId: 6400011e
	defines 9106 0691 using rezId: 6400011f
	defines 9206 0692 using rezId: 8c000435
	defines 9306 0693 using rezId: 5600000e
	defines 9406 0694 using rezId: 8c000436
	defines 9506 0695 using rezId: 5600000f
	defines 9606 0696 using rezId: 50000107
	defines 9706 0697 using rezId: 50000108
	defines 9806 0698 using rezId: 50000109
	defines 9906 0699 using rezId: 5000003c
	defines 9a06 069a using rezId: 5000001f
	defines 9b06 069b using rezId: 64000008
	defines 9c06 069c using rezId: 64000147
	defines 9d06 069d using rezId: 64000148
	defines 9e06 069e using rezId: 64000149
	defines 9f06 069f using rezId: 5800006d
	defines a006 06a0 using rezId: 5600021c
	defines a106 06a1 using rezId: 120000d9
	defines a206 06a2 using rezId: 5800006a
	defines a306 06a3 using rezId: 6400014a
	defines a406 06a4 using rezId: 6400014b
	defines a506 06a5 using rezId: 6400014c
	defines a606 06a6 using rezId: 24000076
	defines a706 06a7 using rezId: 8c0003dc
	defines a806 06a8 using rezId: 8c0003f3
	defines a906 06a9 using rezId: 240004b9
	defines aa06 06aa using rezId: 240004ba
	defines ab06 06ab using rezId: 240004bb
	defines ac06 06ac using rezId: 240004bc
	defines ad06 06ad using rezId: 240004bd
